id,gender,location_district,location_upazila,location_village,caller_need,note,status,resolve_organization,feedback_status,resolve_comment,resolve_at,created_at
780,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur , Ward No : 06",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
781,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
782,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
783,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
784,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur , Ward No : 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
785,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward: 08",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
786,Unknown,KHAGRACHHARI,DIGHINALA,"Village: Alinagar, Ward No.: 02,",Food,,Resolved,U N O,Resolved,Rescue Team from UNO,08/30/2024,08/26/2024
787,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06",Food,,Pending,Unknown,Unknown,,,08/26/2024
788,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village : Rajibpur ( Abdul Kader Hazibari ), Ward No : 07",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
789,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
790,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
791,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06",Food,,Resolved,Not applicable,switch_off,Switch off,08/29/2024,08/26/2024
792,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
793,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Kutubpur, Ward No: 09",Food,,Resolved,N G O,Resolved,Rescue Team from NGO,08/29/2024,08/26/2024
794,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
795,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
796,Unknown,NOAKHALI,BEGUMGANJ,"Village:Poschim Eklaspur , Ward No : 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
797,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
798,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06",Food,,Resolved,Got No Help,Resolved,Requesting for help,08/29/2024,08/26/2024
799,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Char Purba Shullukia, Ward No.: 07",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
800,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
801,Unknown,NOAKHALI,SONAIMURI,"Village: North Kalikapur, Ward No: 02",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
802,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
803,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06,",Food,,Resolved,Not applicable,switch_off,Switch off,08/29/2024,08/26/2024
804,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia (Golam Mawla Government Primary School), Ward no: 07",Food,,Resolved,Not applicable,other,can't reach,08/29/2024,08/26/2024
805,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur , Ward No:06,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
806,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06,",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
807,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 07",Food,,Resolved,Not applicable,switch_off,Switch off,08/29/2024,08/26/2024
808,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
809,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
810,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
811,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06",Food,,Resolved,Volunteer,Resolved,Rescue Team from Volunteer,09/03/2024,08/26/2024
812,Unknown,NOAKHALI,NOAKHALI SADAR,"Maijdee Bazar, Ward:02,",Food,,Resolved,Not applicable,did_not_answer,Number Busy,08/30/2024,08/26/2024
813,Unknown,NOAKHALI,NOAKHALI SADAR,"Village : Poschim Aujbalia, Ward No : 08",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
814,Unknown,NOAKHALI,SONAIMURI,"Area: Sonaimuri, Ward: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
815,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
816,Unknown,NOAKHALI,BEGUMGANJ,"Village: Amanatpur (South Nazirpur Government Primary School), Ward no: 04,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
817,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
818,Unknown,NOAKHALI,BEGUMGANJ,"Village: Pushim Eklaspur, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
819,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No.: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
820,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur ( West Anantapur Alim Madrasa) , Ward No: 07,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
821,Unknown,MOULVIBAZAR,JURI,"Village : Belagaon,. Ward No : 05,",Food,,Resolved,UP Member,Resolved,Rescue Team from UP Member,08/30/2024,08/26/2024
822,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Paschim Aojbalia, Ward No:07",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
823,Unknown,NOAKHALI,BEGUMGANJ,"Village: Amanatpur, Ward: 04,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
824,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur (Borkhania Primary School) , Ward No: 07",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
825,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward No.: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
826,Unknown,NOAKHALI,BEGUMGANJ,"Village: Pashchim Eklaspur (Noor Mia Jame Masjid), Ward no: 05",Food,,Resolved,Not applicable,switch_off,Switch off,08/29/2024,08/26/2024
827,Unknown,NOAKHALI,BEGUMGANJ,"Village: Eklashpur, Ward No: 07",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
828,Unknown,NOAKHALI,BEGUMGANJ,,Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
829,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
830,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Katabunia, Ward No:03,",Food,,Resolved,Got No Help,got_no_help,Call Not receive,08/30/2024,08/26/2024
831,Unknown,NOAKHALI,CHATKHIL,"Village: Satbaria,, Ward:03,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
832,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
833,Unknown,CHANDPUR,CHANDPUR SADAR,"Village: Pashchim Sakdi , Ward No : 03",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
834,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdevpur, Ward No:06",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
835,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
836,Unknown,NOAKHALI,NOAKHALI SADAR,"Village : Purba Aojbalia, Ward:07",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
837,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
838,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward No.: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
839,Unknown,NOAKHALI,BEGUMGANJ,"Village: Bagadi, Ward No: 08",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
840,Unknown,NOAKHALI,NOAKHALI SADAR,"Vill: Paschim Aojbalia, Ward: 07",Food,,Resolved,DC Office,Resolved,Rescue Team from DC,08/29/2024,08/26/2024
841,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille, Ward No: 02",Food,,Resolved,Not applicable,did_not_answer,Call Not Received,08/29/2024,08/26/2024
842,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
843,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
844,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Rashid, Ward No.: 03",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
845,Unknown,MOULVIBAZAR,KAMALGANJ,"Village: Debipur (Beside Mamun Varieties Store), Ward no: 09",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
846,Unknown,NOAKHALI,BEGUMGANJ,"Village: kamdebpur, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
847,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
848,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Paschim Aojbalia, Ward No: 08,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
849,Unknown,FENI,PARASHURAM,"Village: Uttar Talbaria, Ward: 09",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/26/2024
850,Unknown,MOULVIBAZAR,KAMALGANJ,"Village: Debipur (Beside Mamun Varieties Store), Ward no: 09",Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
851,Unknown,NOAKHALI,BEGUMGANJ,"Village: kamdebpur, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
852,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,got_no_help,requesting for help,08/30/2024,08/26/2024
853,Unknown,NOAKHALI,BEGUMGANJ,"Village: Darafpur, Ward: 06",Food,,Resolved,Not applicable,got_no_help,requesting for help,08/30/2024,08/26/2024
854,Unknown,NOAKHALI,BEGUMGANJ,"Village: banabaria, Ward No: 05",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
855,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward No: 06",Food,,Resolved,Not applicable,got_no_help,requesting for help,08/30/2024,08/26/2024
856,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Purba Shullukia, Ward No:07,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
857,Unknown,CHANDPUR,SHAHRASTI,"Village : Gharimandal (chitoshi RM High School ) , Ward ; 02",Food,,Resolved,Not applicable,switch_off,requesting for help,08/30/2024,08/26/2024
858,Unknown,NOAKHALI,SUBARNACHAR,"Village:- Katabunia, Ward: 03 Union: Char Amanulla",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
859,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur,, Ward No: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
860,Unknown,NOAKHALI,BEGUMGANJ,"n: Village: Kamdebpur, Ward No: 07",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
861,Unknown,NOAKHALI,BEGUMGANJ,"Village: kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
862,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,1903333333,got_no_help,requesting for help,08/30/2024,08/26/2024
863,Unknown,FENI,FENI SADAR,"(SSK Road, Feni Care Hospital and Diagnostic Centre)",Food,,Resolved,Not applicable,did_not_answer,Call Waiting,08/30/2024,08/26/2024
864,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur,, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
865,Unknown,LAKSHMIPUR,RAMGANJ,"Village: Maddha Daspara (Maddha Daspara Government Primary School),",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
866,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06,",Food,,Resolved,Not applicable,did_not_answer,Number Busy,08/30/2024,08/26/2024
867,Unknown,NOAKHALI,BEGUMGANJ,"Village : Uruk Chail ( Uruk Chail Govt. Primary School ),",Food,,Resolved,UP Member,Resolved,Rescue Team from UP Member,08/30/2024,08/26/2024
868,Unknown,FENI,FENI SADAR,Village: Chhanua (Chhanua Model Union and Family Health Welfare Centre ),Food,,Resolved,Got No Help,got_no_help,Requesting for help,08/29/2024,08/26/2024
869,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
870,Unknown,NOAKHALI,BEGUMGANJ,"Village : Bijaynagar, Ward No : 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
871,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Rashid, Ward No.: 03,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
872,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
873,Unknown,NOAKHALI,NOAKHALI SADAR,"Purba Shullakia, Ward No: 07,",Food,,Resolved,Not applicable,did_not_answer,Number Busy,08/30/2024,08/26/2024
874,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur,, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
875,Unknown,NOAKHALI,BEGUMGANJ,"Village : Poschim Eklashpur ( Eklashpur High School ), Ward No : 03",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
876,Unknown,MOULVIBAZAR,KULAURA,"Village: Pushainagar (Kalibari Government Primary School), Ward no: 02",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
877,Unknown,NOAKHALI,SUBARNACHAR,Village: Atkopaliya (Rabbaniyya Madrasa) Ward no: 07,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
878,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Char Manasa, Ward No:05,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
879,Unknown,MOULVIBAZAR,KULAURA,"Village: Pushainagar (Kalibari Government Primary School), Ward no: 02",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
880,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No.: 06, Union:",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
881,Unknown,NOAKHALI,SUBARNACHAR,"village: Char Jubille, Ward No.: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
882,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Rokanpur, Ward No: 08",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
883,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06,",Food,,Pending,Unknown,Unknown,,,08/26/2024
884,Unknown,NOAKHALI,BEGUMGANJ,"village: Kamdebpur (Kamdevpur Government Primary School), Ward no: 06,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
885,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
886,Unknown,NOAKHALI,NOAKHALI SADAR,"Purba Shullakia, Ward No: 07,",Food,,Resolved,UP Member,Resolved,Rescue Team from UP Member,08/30/2024,08/26/2024
887,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
888,Unknown,NOAKHALI,SUBARNACHAR,"Village: Paschim Char Jubille, Ward No:03",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
889,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No.: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
890,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur (Anantapur Bhumukhi Islamia Alim Madrasa), Ward no: 07",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
891,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur,, Ward No: 07,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
892,Unknown,NOAKHALI,SUBARNACHAR,": Village:- Katabunia, Ward: 03, Union:- Char Amanullah",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
893,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward No: 07",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
894,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur Anantapur Islamia Alim Madrasa), Ward no: 07",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
895,Unknown,NOAKHALI,BEGUMGANJ,"Vill: Kamdebpur, Ward: 06",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
896,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
897,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
898,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille, Ward :02",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
899,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
900,Unknown,NOAKHALI,BEGUMGANJ,"Village : Kamdebpur, Ward No : 06",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
901,Unknown,NOAKHALI,BEGUMGANJ,"Village: Dakkhin Jirtali (Naku Bihari Mosque), Ward no: 08",Food,,Pending,Unknown,Unknown,,,08/26/2024
902,Unknown,LAKSHMIPUR,KAMALNAGAR,"Village: Char Jagabandhu, Ward No:07",Food,,Pending,Unknown,Unknown,,,08/26/2024
903,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/26/2024
904,Unknown,MOULVIBAZAR,KULAURA,"Kagol Dara, Ward No: 05,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
905,Unknown,NOAKHALI,SUBARNACHAR,"Village :Pashchim Char Jubille, Ward no: 03",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/26/2024
906,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille, Ward No.: 01,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
907,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anatapur, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
908,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdevpur, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/26/2024
909,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/27/2024
910,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur, Ward No: 07",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/27/2024
911,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anatapur, Ward No: 07,",Food,,Resolved,Not applicable,did_not_answer,Call Not receive,08/30/2024,08/27/2024
912,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/27/2024
913,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,requesting for help,08/30/2024,08/27/2024
914,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Char Purba Shullukia (Matin Market West side of the house), Ward no: 07,",Food,,Resolved,UP Member,Resolved,Rescue Team from UP Member,08/30/2024,08/27/2024
915,Unknown,NOAKHALI,CHATKHIL,"Village: Satbaria, Ward No: 03,",Food,,Resolved,Not applicable,switch_off,Switch Off,08/30/2024,08/27/2024
